user_id,event_id,age,gender,location,event_type,registration_date,event_date,previous_events,income,event_rating,distance_km,organizer_score,social_buzz,attended
2229,128,30,Male,Bangalore,Education,2025-01-12,2025-02-07,8,69634,4.19,26,2.96,52,1
2230,103,35,Other,Mumbai,Sports,2025-01-13,2025-03-03,8,29203,4.37,6,3.65,33,1
2231,149,42,Female,Delhi,Education,2025-01-13,2025-02-04,6,96453,2.65,25,4.59,42,1
2232,159,24,Female,Pune,Music,2025-01-13,2025-01-16,9,70707,4.98,42,1.44,23,0
2233,175,22,Other,Mumbai,Sports,2025-01-14,2025-02-03,6,80794,2.64,30,4.57,35,1
2234,153,30,Male,Pune,Sports,2025-01-14,2025-02-05,4,65689,4.56,28,4.69,50,1
2235,159,20,Male,Delhi,Music,2025-01-14,2025-02-20,4,50693,4.35,6,4.69,21,1
2236,102,41,Other,Chennai,Business,2025-01-15,2025-02-26,7,74879,3.98,48,1.02,94,0
2237,177,45,Other,Bangalore,Art,2025-01-15,2025-02-17,9,86860,3.6,19,1.88,90,1
2238,133,34,Female,Bangalore,Tech,2025-01-15,2025-02-08,2,34243,4.39,27,3.76,88,1
2239,138,45,Male,Kolkata,Business,2025-01-16,2025-02-15,3,89747,4.35,45,2.29,0,0
2240,142,19,Male,Mumbai,Business,2025-01-16,2025-01-25,7,78127,2.84,32,1.24,50,0
2241,107,35,Other,Bangalore,Music,2025-01-16,2025-01-27,8,26867,4.48,37,4.05,80,1
2242,149,30,Other,Delhi,Business,2025-01-17,2025-02-23,4,94887,2.7,10,1.11,35,0
2243,138,25,Male,Kolkata,Business,2025-01-17,2025-03-10,7,34418,3.75,24,2.78,23,0
2244,123,26,Other,Pune,Business,2025-01-17,2025-02-17,0,68084,4.11,28,4.79,61,1
2245,124,33,Male,Chennai,Music,2025-01-18,2025-01-22,3,30367,4.55,9,2.76,0,1
2246,103,35,Other,Chennai,Sports,2025-01-18,2025-03-17,10,35690,3.66,20,4.65,61,1
2247,189,22,Male,Delhi,Art,2025-01-18,2025-02-07,6,71439,3.09,42,2.64,45,0
2248,129,35,Male,Bangalore,Business,2025-01-19,2025-03-05,9,74363,3.73,47,2.39,69,0
2249,188,43,Male,Pune,Business,2025-01-19,2025-03-13,2,74957,3.13,42,1.43,68,0
2250,184,18,Other,Kolkata,Art,2025-01-19,2025-03-19,3,47446,3.82,47,2.43,54,0
2251,146,42,Male,Delhi,Education,2025-01-20,2025-01-27,10,85617,3.66,50,2.35,58,0
2252,181,35,Female,Delhi,Music,2025-01-20,2025-01-31,10,23943,4.45,10,4.39,2,1
2253,121,27,Female,Bangalore,Tech,2025-01-20,2025-02-28,9,88343,3.1,43,4.68,99,1
2254,118,38,Male,Delhi,Art,2025-01-21,2025-03-07,3,44187,3.0,32,1.09,7,0
2255,190,35,Other,Bangalore,Music,2025-01-21,2025-03-12,8,69651,3.69,43,1.39,98,0
2256,165,39,Male,Chennai,Music,2025-01-21,2025-02-23,5,92446,2.63,32,3.57,98,0
2257,169,20,Male,Chennai,Education,2025-01-22,2025-02-01,9,40438,3.07,7,2.94,72,1
2258,193,19,Other,Delhi,Sports,2025-01-22,2025-03-06,9,52891,3.38,29,2.19,75,1
2259,101,35,Male,Pune,Tech,2025-01-22,2025-03-03,4,86266,3.72,39,2.04,3,0
2260,117,26,Other,Mumbai,Sports,2025-01-23,2025-02-20,3,89173,3.17,7,1.9,95,1
2261,197,24,Male,Pune,Business,2025-01-23,2025-03-02,10,38817,3.9,26,3.1,53,1
2262,112,29,Other,Mumbai,Education,2025-01-23,2025-02-05,4,60692,4.7,33,1.07,34,0
2263,145,38,Other,Pune,Art,2025-01-24,2025-03-13,4,46666,3.86,24,3.96,67,1
2264,102,23,Male,Delhi,Music,2025-01-24,2025-01-27,7,61358,3.22,40,2.2,54,0
2265,132,45,Female,Pune,Tech,2025-01-24,2025-03-15,10,50332,2.65,7,2.71,36,1
2266,117,29,Male,Pune,Business,2025-01-25,2025-03-16,1,20417,2.84,18,3.11,32,0
2267,125,22,Female,Chennai,Art,2025-01-25,2025-03-07,10,93961,3.9,48,1.85,11,0
2268,182,19,Male,Chennai,Art,2025-01-25,2025-03-15,4,70968,4.21,26,4.53,91,1
2269,127,42,Female,Pune,Tech,2025-01-26,2025-03-21,0,56933,2.62,10,3.73,67,0
2270,182,21,Male,Mumbai,Art,2025-01-26,2025-02-05,3,28625,2.96,6,4.48,29,1
2271,190,29,Male,Bangalore,Sports,2025-01-26,2025-02-28,5,25701,3.3,30,2.9,73,1
2272,154,36,Female,Bangalore,Music,2025-01-27,2025-03-07,7,58299,3.3,47,2.73,70,0
2273,154,32,Female,Bangalore,Sports,2025-01-27,2025-03-24,6,71927,4.9,3,1.95,14,1
2274,133,25,Male,Kolkata,Music,2025-01-27,2025-03-12,1,40825,3.01,6,3.18,17,0
2275,167,21,Female,Bangalore,Art,2025-01-28,2025-03-05,5,79551,2.66,19,3.37,23,1
2276,181,37,Other,Kolkata,Sports,2025-01-28,2025-03-02,2,51390,3.38,11,2.68,10,1
2277,187,31,Other,Bangalore,Sports,2025-01-28,2025-02-06,2,20885,2.84,7,1.58,83,0
2278,119,19,Other,Pune,Tech,2025-01-29,2025-02-17,7,62966,2.82,15,2.09,15,0
2279,169,23,Female,Kolkata,Music,2025-01-29,2025-02-24,8,34485,3.52,33,1.06,81,0
2280,114,33,Other,Chennai,Sports,2025-01-29,2025-03-22,1,21157,3.27,42,2.28,53,0
2281,149,22,Male,Chennai,Tech,2025-01-30,2025-03-22,6,30409,2.73,16,3.32,11,0
2282,109,28,Male,Kolkata,Tech,2025-01-30,2025-03-09,4,42766,4.01,36,4.82,85,1
2283,155,21,Female,Bangalore,Tech,2025-01-30,2025-02-06,3,61188,3.75,42,1.71,17,0
2284,185,40,Male,Chennai,Tech,2025-01-31,2025-03-15,7,99168,2.69,1,1.22,100,1
2285,182,35,Other,Chennai,Business,2025-01-31,2025-02-28,2,37463,4.66,43,2.19,1,0
2286,172,39,Female,Chennai,Art,2025-01-31,2025-03-11,8,24591,3.21,10,1.63,62,1
2287,158,19,Female,Mumbai,Sports,2025-02-01,2025-02-27,4,35300,4.9,35,3.78,31,1
2288,163,28,Male,Chennai,Business,2025-02-01,2025-03-16,1,45551,4.83,38,1.02,53,0
2289,110,25,Male,Mumbai,Sports,2025-02-01,2025-02-14,8,36419,3.59,43,4.92,84,1
2290,173,35,Male,Kolkata,Sports,2025-02-02,2025-02-11,9,45713,3.07,21,4.42,79,1
2291,168,41,Male,Kolkata,Tech,2025-02-02,2025-02-15,6,97524,4.59,33,2.96,28,1
2292,114,24,Female,Bangalore,Business,2025-02-02,2025-03-29,7,50350,3.4,2,4.68,6,1
2293,163,39,Female,Bangalore,Music,2025-02-03,2025-02-08,1,70777,2.91,23,3.51,28,0
2294,138,34,Female,Chennai,Tech,2025-02-03,2025-02-20,3,74782,3.88,49,4.98,81,1
2295,151,41,Female,Chennai,Business,2025-02-03,2025-02-24,3,30411,3.72,8,2.11,52,1
2296,182,20,Other,Chennai,Tech,2025-02-04,2025-03-26,8,39819,4.63,8,4.99,76,1
2297,132,45,Other,Bangalore,Education,2025-02-04,2025-02-26,3,53257,4.32,36,1.72,49,0
2298,192,30,Male,Kolkata,Art,2025-02-04,2025-03-29,8,56821,4.69,26,2.41,53,1
2299,142,25,Female,Bangalore,Sports,2025-02-05,2025-04-05,3,21054,4.34,23,4.74,6,1
2300,151,23,Male,Mumbai,Business,2025-02-05,2025-03-16,6,71589,4.11,13,2.48,2,1
2301,102,45,Other,Bangalore,Education,2025-02-05,2025-02-26,2,44055,3.75,9,1.84,71,0
2302,112,42,Female,Pune,Business,2025-02-06,2025-03-14,6,45785,4.97,37,1.24,20,0
2303,128,21,Male,Delhi,Sports,2025-02-06,2025-03-18,0,68240,4.9,18,1.6,36,1
2304,198,30,Male,Mumbai,Music,2025-02-06,2025-02-13,8,95901,4.62,39,2.42,37,1
2305,126,38,Female,Mumbai,Sports,2025-02-07,2025-03-29,0,89197,4.44,23,2.68,63,1
2306,139,34,Male,Pune,Tech,2025-02-07,2025-03-05,10,98373,3.94,20,3.17,95,1
2307,186,23,Male,Bangalore,Music,2025-02-07,2025-03-29,9,53080,3.15,12,4.25,76,1
2308,132,28,Male,Pune,Tech,2025-02-08,2025-03-17,6,29573,4.69,33,1.05,64,1
2309,182,28,Other,Bangalore,Education,2025-02-08,2025-03-31,10,37278,2.53,15,4.36,84,0
2310,112,26,Male,Delhi,Music,2025-02-08,2025-02-13,8,47505,3.07,46,3.31,51,0
2311,113,44,Female,Bangalore,Business,2025-02-09,2025-02-12,1,44019,3.51,21,4.03,14,0
2312,101,23,Female,Pune,Business,2025-02-09,2025-02-16,8,36637,3.97,41,4.03,49,1
2313,112,37,Male,Delhi,Sports,2025-02-09,2025-04-02,4,32070,3.9,24,4.61,98,1
2314,160,43,Other,Pune,Music,2025-02-10,2025-04-10,9,34943,2.94,21,1.37,78,0
2315,109,40,Female,Bangalore,Music,2025-02-10,2025-04-10,9,72662,2.76,23,3.29,35,0
2316,161,40,Female,Pune,Art,2025-02-10,2025-03-02,10,59278,3.06,23,4.64,32,1
2317,160,22,Other,Pune,Art,2025-02-11,2025-02-27,4,23004,3.37,24,3.88,92,1
2318,123,21,Male,Kolkata,Education,2025-02-11,2025-03-04,2,65106,2.54,45,1.39,9,0
2319,103,39,Female,Mumbai,Tech,2025-02-11,2025-04-01,1,87388,4.23,36,3.46,94,1
2320,116,38,Female,Chennai,Sports,2025-02-12,2025-02-27,1,54052,3.12,2,4.2,68,1
2321,114,38,Male,Pune,Sports,2025-02-12,2025-03-17,10,45487,3.38,3,2.1,81,1
2322,153,29,Male,Pune,Business,2025-02-12,2025-03-23,6,41804,3.34,2,3.53,33,1
2323,194,32,Male,Kolkata,Tech,2025-02-13,2025-03-07,3,50353,3.78,35,4.36,65,1
2324,143,18,Female,Delhi,Music,2025-02-13,2025-03-13,4,42289,4.65,11,3.1,32,1
2325,164,26,Male,Chennai,Business,2025-02-13,2025-03-25,1,93937,2.87,20,1.78,1,0
2326,130,32,Other,Chennai,Music,2025-02-14,2025-04-02,6,99370,3.35,42,3.2,45,0
2327,109,21,Female,Kolkata,Art,2025-02-14,2025-02-26,4,47462,4.23,7,3.35,98,1
2328,122,21,Male,Bangalore,Sports,2025-02-14,2025-03-17,8,93894,2.61,8,2.61,24,1
2329,148,19,Female,Pune,Sports,2025-02-15,2025-02-25,0,88287,4.57,4,3.72,16,1
2330,186,23,Male,Pune,Music,2025-02-15,2025-02-16,10,26071,4.9,15,2.73,93,1
2331,125,45,Female,Pune,Art,2025-02-15,2025-03-26,0,59266,4.02,5,4.51,91,1
2332,199,37,Female,Mumbai,Tech,2025-02-16,2025-03-17,4,72524,4.89,32,4.17,85,1
2333,164,44,Other,Bangalore,Music,2025-02-16,2025-03-04,3,53770,3.53,37,4.22,98,0
2334,135,25,Female,Chennai,Business,2025-02-16,2025-02-20,7,56550,3.54,10,3.1,100,1
2335,162,34,Other,Delhi,Art,2025-02-17,2025-04-14,7,59533,2.77,27,1.79,92,1
2336,170,42,Male,Delhi,Education,2025-02-17,2025-04-07,2,75105,2.59,16,3.9,97,0
2337,169,27,Male,Kolkata,Tech,2025-02-17,2025-04-14,5,43501,3.11,5,1.28,75,1
2338,187,36,Male,Chennai,Art,2025-02-18,2025-02-25,5,67756,3.7,24,3.07,31,1
2339,166,37,Male,Pune,Music,2025-02-18,2025-02-19,5,39479,3.77,35,1.21,46,0
2340,102,41,Male,Pune,Music,2025-02-18,2025-03-03,0,91140,3.04,12,3.11,38,1
2341,138,45,Other,Kolkata,Sports,2025-02-19,2025-02-25,1,26773,4.03,40,3.74,51,1
2342,191,35,Other,Kolkata,Art,2025-02-19,2025-03-19,5,25359,2.95,50,2.68,70,0
2343,120,34,Female,Delhi,Art,2025-02-19,2025-03-30,2,23018,3.32,3,2.67,24,0
2344,150,42,Other,Chennai,Music,2025-02-20,2025-03-04,5,47967,2.99,9,1.49,1,0
2345,150,37,Female,Delhi,Sports,2025-02-20,2025-03-16,1,68499,4.24,15,2.21,60,1
2346,156,28,Other,Bangalore,Music,2025-02-20,2025-03-24,8,98839,3.79,43,2.78,100,1
2347,187,35,Female,Bangalore,Music,2025-02-21,2025-03-12,2,56371,4.34,8,4.45,87,1
2348,154,33,Female,Chennai,Music,2025-02-21,2025-03-21,7,34582,2.64,24,4.59,1,0
2349,100,24,Other,Bangalore,Sports,2025-02-21,2025-03-28,9,49459,3.56,27,4.81,60,1
2350,124,32,Other,Delhi,Art,2025-02-22,2025-04-20,3,30186,4.92,7,1.4,53,1
2351,163,35,Female,Delhi,Sports,2025-02-22,2025-03-13,1,57758,2.63,3,2.18,42,1
2352,179,43,Male,Chennai,Art,2025-02-22,2025-02-28,0,78317,3.55,6,2.85,67,1
2353,165,34,Male,Chennai,Education,2025-02-23,2025-04-16,3,22842,2.6,3,3.57,43,0
2354,173,22,Male,Kolkata,Music,2025-02-23,2025-03-30,1,82194,2.87,26,3.81,92,1
2355,124,45,Male,Bangalore,Tech,2025-02-23,2025-03-23,9,38285,3.66,47,4.14,91,1
2356,109,34,Other,Kolkata,Tech,2025-02-24,2025-04-08,10,73781,2.89,18,2.98,65,1
2357,195,26,Other,Kolkata,Tech,2025-02-24,2025-04-23,10,85239,3.8,13,3.23,46,1
2358,156,39,Male,Bangalore,Tech,2025-02-24,2025-03-04,10,82095,4.81,12,4.84,60,1
2359,174,28,Other,Delhi,Education,2025-02-25,2025-04-17,6,73590,3.0,50,1.96,90,0
2360,196,28,Other,Bangalore,Music,2025-02-25,2025-04-04,3,75497,2.77,48,4.22,30,0
2361,118,41,Female,Delhi,Art,2025-02-25,2025-04-01,4,35009,4.56,33,3.85,87,1
2362,187,42,Other,Chennai,Tech,2025-02-26,2025-04-18,2,30861,3.65,24,1.56,59,1
2363,136,32,Other,Mumbai,Art,2025-02-26,2025-03-16,9,50500,4.71,8,4.71,6,1
2364,163,28,Female,Pune,Business,2025-02-26,2025-04-14,4,68657,3.27,47,4.42,75,0
2365,139,42,Other,Chennai,Sports,2025-02-27,2025-04-02,4,69453,4.07,1,4.12,20,1
2366,120,22,Other,Pune,Education,2025-02-27,2025-04-24,7,82150,4.81,9,1.51,52,1
2367,188,38,Male,Kolkata,Education,2025-02-27,2025-03-27,4,44679,2.93,34,1.56,95,0
2368,135,34,Male,Bangalore,Art,2025-02-28,2025-04-12,3,89241,4.5,10,3.73,78,1
2369,102,41,Male,Pune,Art,2025-02-28,2025-03-30,2,55931,4.08,6,1.43,70,1
2370,115,29,Other,Bangalore,Sports,2025-02-28,2025-03-24,0,39698,4.53,30,1.45,7,0
2371,197,41,Other,Pune,Tech,2025-03-01,2025-03-24,0,78833,2.93,2,2.6,86,1
2372,183,18,Other,Chennai,Tech,2025-03-01,2025-04-25,4,30194,3.59,14,1.02,33,0
2373,167,39,Male,Pune,Music,2025-03-01,2025-04-20,10,52425,2.82,33,3.89,5,0
2374,178,19,Female,Kolkata,Sports,2025-03-02,2025-03-16,2,82487,4.9,10,3.16,96,1
2375,165,35,Other,Chennai,Tech,2025-03-02,2025-04-23,7,81688,2.66,38,1.31,19,0
2376,191,23,Female,Mumbai,Tech,2025-03-02,2025-04-06,3,40523,2.66,5,3.17,32,0
2377,110,44,Female,Mumbai,Sports,2025-03-03,2025-03-10,3,33324,4.75,31,1.22,14,0
2378,106,39,Female,Pune,Sports,2025-03-03,2025-04-18,1,22554,3.25,4,1.28,62,0
2379,170,20,Other,Mumbai,Music,2025-03-03,2025-03-13,6,27150,3.99,37,2.94,87,1
2380,197,42,Male,Delhi,Art,2025-03-04,2025-04-25,7,86017,3.22,38,3.0,52,0
2381,158,25,Female,Bangalore,Education,2025-03-04,2025-03-31,3,82688,4.12,40,2.36,87,0
2382,197,33,Female,Kolkata,Business,2025-03-04,2025-04-28,5,60479,2.98,15,3.49,94,0
2383,140,20,Male,Mumbai,Music,2025-03-05,2025-04-03,5,65608,3.65,12,2.55,88,1
2384,168,20,Other,Kolkata,Music,2025-03-05,2025-03-11,2,46130,3.83,49,3.35,16,0
2385,151,24,Other,Bangalore,Education,2025-03-05,2025-04-20,7,35363,3.33,37,2.4,20,0
2386,189,32,Male,Mumbai,Business,2025-03-06,2025-04-18,6,20914,3.13,10,3.86,30,1
2387,165,33,Male,Mumbai,Sports,2025-03-06,2025-03-24,0,73750,2.85,2,3.32,64,1
2388,144,41,Other,Mumbai,Business,2025-03-06,2025-03-19,5,22826,4.27,18,1.64,87,1
2389,124,22,Other,Mumbai,Music,2025-03-07,2025-04-27,4,28402,2.92,34,3.75,31,0
2390,131,38,Female,Mumbai,Business,2025-03-07,2025-04-22,8,83409,3.23,19,4.14,67,1
2391,107,18,Other,Kolkata,Sports,2025-03-07,2025-03-25,3,66626,3.34,41,1.26,18,0
2392,115,26,Male,Bangalore,Education,2025-03-08,2025-04-19,10,59176,3.64,26,3.44,54,0
2393,151,22,Other,Delhi,Tech,2025-03-08,2025-03-23,6,37471,4.26,50,4.16,78,1
2394,103,21,Female,Bangalore,Tech,2025-03-08,2025-03-19,1,31977,3.57,44,1.46,39,0
2395,147,34,Female,Kolkata,Art,2025-03-09,2025-04-18,4,57319,4.68,24,4.61,16,1
2396,104,43,Other,Delhi,Education,2025-03-09,2025-04-28,9,48680,4.2,42,2.66,41,0
2397,116,36,Other,Mumbai,Business,2025-03-09,2025-05-03,2,62729,4.6,23,3.95,76,1
2398,169,41,Female,Bangalore,Music,2025-03-10,2025-04-07,7,33224,4.29,1,4.6,94,1
2399,102,34,Other,Bangalore,Business,2025-03-10,2025-03-19,8,38515,2.87,16,4.96,62,1
2400,133,19,Female,Chennai,Business,2025-03-10,2025-04-12,7,29030,4.94,21,3.34,67,1
2401,119,27,Other,Pune,Business,2025-03-11,2025-04-21,0,53958,4.47,49,3.82,42,1
2402,105,41,Female,Delhi,Tech,2025-03-11,2025-05-08,4,42104,3.93,42,2.01,93,0
2403,121,19,Female,Chennai,Tech,2025-03-11,2025-03-18,3,37876,2.91,8,2.16,87,0
2404,111,20,Other,Delhi,Art,2025-03-12,2025-04-20,3,63960,2.93,1,4.4,98,1
2405,108,41,Other,Kolkata,Education,2025-03-12,2025-04-12,9,59793,4.04,27,2.59,87,1
2406,167,19,Female,Chennai,Music,2025-03-12,2025-04-16,0,36800,3.54,27,4.29,55,1
2407,112,44,Female,Kolkata,Tech,2025-03-13,2025-03-19,5,75922,4.19,37,1.2,97,0
2408,194,39,Male,Chennai,Tech,2025-03-13,2025-03-14,10,47493,3.43,13,1.87,61,1
2409,149,36,Female,Kolkata,Art,2025-03-13,2025-04-18,9,47309,3.78,41,1.68,60,0
2410,141,33,Other,Pune,Tech,2025-03-14,2025-03-26,6,58234,2.97,21,3.11,66,0
2411,188,20,Other,Delhi,Education,2025-03-14,2025-04-20,10,31123,2.89,17,1.32,18,0
2412,178,29,Other,Pune,Music,2025-03-14,2025-03-16,4,53602,2.69,22,2.38,84,0
2413,142,40,Female,Mumbai,Art,2025-03-15,2025-05-02,6,66591,4.55,48,4.94,36,1
2414,198,43,Female,Delhi,Business,2025-03-15,2025-04-04,5,30290,3.89,20,4.18,66,1
2415,153,30,Other,Kolkata,Sports,2025-03-15,2025-04-11,0,65191,4.87,29,4.04,85,1
2416,171,41,Female,Kolkata,Sports,2025-03-16,2025-04-06,0,23109,4.37,45,1.54,11,0
2417,197,39,Male,Delhi,Music,2025-03-16,2025-04-10,9,68278,4.42,1,2.46,30,1
2418,173,19,Male,Bangalore,Sports,2025-03-16,2025-04-17,1,22836,3.77,27,3.72,95,1
2419,159,35,Other,Bangalore,Art,2025-03-17,2025-04-25,3,34006,4.54,36,1.09,36,0
2420,162,35,Female,Kolkata,Art,2025-03-17,2025-04-27,6,48014,4.86,46,2.74,66,1
2421,166,33,Other,Bangalore,Tech,2025-03-17,2025-05-15,6,69170,4.3,4,4.71,56,1
2422,198,39,Other,Chennai,Business,2025-03-18,2025-03-29,5,77504,2.76,37,1.33,87,0
2423,170,42,Female,Pune,Education,2025-03-18,2025-05-09,10,57514,4.13,41,4.63,51,1
2424,130,33,Male,Chennai,Sports,2025-03-18,2025-04-23,8,30500,2.8,18,1.78,42,0
2425,102,26,Female,Kolkata,Sports,2025-03-19,2025-04-07,10,50998,2.69,38,1.76,1,0
2426,179,45,Male,Delhi,Sports,2025-03-19,2025-05-13,7,82958,4.23,25,1.78,47,1
2427,149,44,Female,Pune,Tech,2025-03-19,2025-04-30,10,27225,4.59,33,4.73,59,1
2428,141,37,Female,Kolkata,Education,2025-03-20,2025-03-31,6,77253,2.9,20,3.41,69,1
2429,194,35,Male,Chennai,Education,2025-03-20,2025-03-31,5,50861,2.69,9,4.0,78,1
2430,115,20,Male,Bangalore,Business,2025-03-20,2025-04-28,8,20315,4.72,42,2.47,78,1
2431,103,29,Female,Pune,Business,2025-03-21,2025-05-04,9,75566,2.83,11,4.49,46,1
2432,174,23,Female,Delhi,Sports,2025-03-21,2025-03-24,0,22139,2.59,10,3.33,7,0
2433,193,32,Female,Pune,Sports,2025-03-21,2025-04-28,10,49572,4.3,45,3.4,25,1
2434,183,41,Other,Bangalore,Art,2025-03-22,2025-04-23,7,35602,4.62,47,4.01,41,1
2435,187,24,Male,Kolkata,Art,2025-03-22,2025-05-19,9,66719,3.79,31,4.09,98,1
2436,187,45,Female,Delhi,Business,2025-03-22,2025-05-05,7,24489,3.85,30,3.73,77,1
2437,169,21,Female,Delhi,Music,2025-03-23,2025-05-16,10,27283,3.34,19,1.48,90,1
2438,193,20,Other,Chennai,Education,2025-03-23,2025-03-26,3,62507,3.1,31,4.47,100,0
2439,134,45,Female,Mumbai,Music,2025-03-23,2025-05-08,2,99514,4.39,31,2.04,13,0
2440,175,20,Other,Pune,Art,2025-03-24,2025-04-13,2,23170,4.62,26,4.98,1,1
2441,109,38,Male,Kolkata,Art,2025-03-24,2025-04-26,2,56859,3.3,33,2.54,57,0
2442,153,39,Female,Pune,Art,2025-03-24,2025-05-15,2,84211,3.18,28,1.48,26,0
2443,129,27,Female,Pune,Business,2025-03-25,2025-05-16,4,43260,3.17,44,2.26,87,0
2444,194,19,Female,Bangalore,Tech,2025-03-25,2025-04-08,2,59436,2.63,34,3.29,46,0
2445,144,26,Other,Delhi,Sports,2025-03-25,2025-04-09,1,87094,3.2,20,2.57,0,0
2446,121,19,Male,Mumbai,Music,2025-03-26,2025-05-08,5,78236,2.56,33,4.31,22,0
2447,157,36,Male,Chennai,Tech,2025-03-26,2025-05-17,8,43456,4.47,12,3.73,34,1
2448,107,42,Female,Delhi,Music,2025-03-26,2025-05-02,1,80056,3.14,11,1.85,2,0
2449,112,45,Other,Chennai,Music,2025-03-27,2025-03-31,5,74061,4.23,42,3.16,32,1
2450,143,40,Female,Bangalore,Sports,2025-03-27,2025-04-06,7,60541,3.86,30,4.15,54,1
2451,163,39,Male,Mumbai,Sports,2025-03-27,2025-05-11,7,55290,4.59,3,4.56,90,1
2452,158,42,Other,Mumbai,Tech,2025-03-28,2025-05-11,1,94029,4.9,18,2.58,65,1
2453,105,39,Other,Pune,Business,2025-03-28,2025-05-20,8,89942,3.42,50,4.7,9,0
2454,168,36,Male,Kolkata,Tech,2025-03-28,2025-04-29,0,99219,2.72,32,1.14,42,0
2455,105,45,Other,Chennai,Sports,2025-03-29,2025-04-24,2,74030,4.37,44,3.71,77,1
2456,182,27,Female,Kolkata,Education,2025-03-29,2025-04-05,3,48737,2.55,28,4.13,37,0
2457,103,29,Other,Mumbai,Education,2025-03-29,2025-05-15,9,28769,3.06,3,2.7,56,0
2458,102,43,Male,Mumbai,Music,2025-03-30,2025-05-26,2,30069,2.63,9,1.04,99,0
2459,152,26,Male,Kolkata,Art,2025-03-30,2025-04-02,8,96095,4.75,5,3.75,13,1
2460,181,26,Female,Pune,Business,2025-03-30,2025-04-29,10,49059,2.51,37,2.37,48,0
2461,177,22,Other,Kolkata,Business,2025-03-31,2025-04-21,10,28835,3.73,38,1.61,61,1
2462,160,25,Other,Bangalore,Education,2025-03-31,2025-05-14,3,37868,3.56,23,1.63,80,0
2463,118,34,Other,Kolkata,Tech,2025-03-31,2025-05-16,1,21670,4.13,37,4.08,84,1
2464,196,42,Female,Delhi,Sports,2025-04-01,2025-04-14,2,62480,3.22,28,1.75,29,0
2465,102,21,Male,Kolkata,Sports,2025-04-01,2025-05-28,8,67276,4.68,37,2.94,47,1
2466,135,37,Other,Bangalore,Art,2025-04-01,2025-04-10,2,50271,4.34,34,4.88,83,1
2467,176,39,Male,Bangalore,Education,2025-04-02,2025-05-19,7,79529,3.58,23,4.04,84,1
2468,162,43,Other,Chennai,Music,2025-04-02,2025-05-16,4,58435,3.4,33,3.19,83,0
2469,179,39,Other,Pune,Art,2025-04-02,2025-04-12,8,96795,4.54,16,3.11,67,1
2470,177,22,Female,Bangalore,Sports,2025-04-03,2025-05-13,6,81055,4.39,38,1.67,27,1
2471,194,31,Male,Mumbai,Art,2025-04-03,2025-04-19,6,26024,3.5,46,2.79,37,0
2472,152,44,Female,Pune,Music,2025-04-03,2025-04-20,8,41921,3.35,11,1.58,66,1
2473,182,43,Male,Kolkata,Tech,2025-04-04,2025-04-10,10,80338,2.6,34,1.33,25,0
2474,115,35,Male,Bangalore,Sports,2025-04-04,2025-05-19,4,62997,2.7,6,1.44,68,1
2475,117,44,Other,Pune,Education,2025-04-04,2025-05-22,5,80257,2.63,19,3.43,52,0
2476,105,36,Other,Kolkata,Art,2025-04-05,2025-05-05,6,46812,2.56,34,1.77,44,0
2477,120,19,Male,Delhi,Sports,2025-04-05,2025-05-21,9,23051,2.88,14,1.6,35,0
2478,111,43,Male,Bangalore,Tech,2025-04-05,2025-04-26,5,82796,4.64,12,4.47,78,1
2479,183,22,Male,Pune,Education,2025-04-06,2025-05-10,4,82802,4.5,20,1.49,47,0
2480,149,28,Male,Pune,Art,2025-04-06,2025-05-23,9,71162,4.61,6,3.82,30,1
2481,144,24,Male,Delhi,Business,2025-04-06,2025-05-02,10,52349,4.06,32,2.67,38,1
2482,164,38,Other,Mumbai,Education,2025-04-07,2025-05-14,6,20680,4.06,7,3.32,48,1
2483,136,18,Other,Bangalore,Sports,2025-04-07,2025-04-16,1,78228,2.81,17,1.09,62,0
2484,157,35,Other,Bangalore,Business,2025-04-07,2025-05-07,3,72804,4.25,16,1.0,100,1
2485,100,42,Female,Kolkata,Art,2025-04-08,2025-05-29,5,73412,3.2,49,4.27,34,0
2486,172,40,Male,Kolkata,Sports,2025-04-08,2025-05-24,7,33612,3.8,50,2.9,18,0
2487,188,26,Male,Bangalore,Sports,2025-04-08,2025-04-26,7,78497,4.89,4,1.29,98,1
2488,103,43,Male,Pune,Tech,2025-04-09,2025-05-12,9,77957,4.68,8,2.37,14,1
2489,108,28,Male,Delhi,Business,2025-04-09,2025-05-16,0,88598,3.08,37,3.03,91,0
2490,113,37,Other,Kolkata,Music,2025-04-09,2025-06-04,5,65387,4.34,15,1.54,14,1
2491,161,32,Male,Kolkata,Music,2025-04-10,2025-05-29,7,78523,2.76,33,3.19,36,0
2492,176,19,Female,Bangalore,Tech,2025-04-10,2025-05-29,10,52118,2.57,47,3.12,100,0
2493,183,18,Male,Mumbai,Sports,2025-04-10,2025-05-25,1,75733,2.57,9,3.41,16,0
2494,178,23,Other,Delhi,Sports,2025-04-11,2025-05-03,9,75525,2.93,49,4.24,16,0
2495,158,44,Female,Kolkata,Tech,2025-04-11,2025-05-04,0,82367,4.24,3,2.65,61,1
2496,170,44,Female,Bangalore,Sports,2025-04-11,2025-05-09,2,88527,3.41,12,4.55,19,1
2497,128,29,Other,Chennai,Tech,2025-04-12,2025-05-08,9,20254,2.54,26,2.9,2,0
